locus_tag; genomes
ECB_01857; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00270; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_00272; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_01277; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01017; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_00878; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+2_50K_11342_annotated.gd, Ara+2_50K_11343_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00876; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00874; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01471; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02910; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03531; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03248; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01647; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00262; Ara-2_50K_11335_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00267; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01242; Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00603; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01732; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01025; Ara-2_50K_11335_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02619; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02927; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02926; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02924; Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02106; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_03417; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03418; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00253; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01253; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00494; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01724; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02936; Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02937; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-6_50K_11390_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02280; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03881; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02424; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-5_50K_11339_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-5_50K_11340_annotated.gd
ECB_03269; Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03261; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04011; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00062; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03906; Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+5_50K_11367_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+5_50K_11368_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00393; Ara-2_50K_11335_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00807; Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+1_50K_11392_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+1_50K_11393_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01754; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02123; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03652; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04001; Ara-2_50K_11335_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02225; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00014; Ara-2_50K_11335_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00239; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_00345; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02133; Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+5_50K_11367_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+5_50K_11368_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03396; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03662; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03661; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03864; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01855; Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03445; Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04107; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00226; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01775; Ara-2_50K_11335_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02475; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01342; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03296; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_04119; Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+1_50K_11392_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+1_50K_11393_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_04110; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01980; Ara-2_50K_11335_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-6_50K_11390_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00106; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00691; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01615; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-5_50K_11339_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-5_50K_11340_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02086; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02080; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02267; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03117; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+1_50K_11392_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+1_50K_11393_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00113; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00116; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00681; Ara-5_50K_11339_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+1_50K_11392_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+1_50K_11393_annotated.gd, Ara-5_50K_11340_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01406; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+2_50K_11343_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00979; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00349; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02075; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_02183; Ara-2_50K_11335_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02670; Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03105; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_04041; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03320; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_04256; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01201; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00307; Ara-2_50K_11335_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01362; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00767; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00413; Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01091; Ara-5_50K_11339_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+5_50K_11368_annotated.gd, Ara+5_50K_11367_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-5_50K_11340_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01565; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02992; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01786; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+1_50K_11392_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+1_50K_11393_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02661; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02668; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02449; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03629; Ara+3_50K_11346_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
